lon,lat,property_type,neighbourhood,basement_finished,has_garage,has_fireplace,building_count,walkout_basement,air_conditioning,lot_size,Assessed_value_2015,Assessed_value_2016,change
-113.5036379,53.57231712,5,EDMONTON MUNICIPAL AIRPORT,0,0,0,0,0,0,5589.3,53500,54500,Increase
-113.4061339,53.55244955,3,GOLD BAR,0,0,0,0,0,0,209.3,500,500,Decrease
-113.3947429,53.56080787,3,RUNDLE HEIGHTS,0,0,0,0,0,0,2399.4,0,0,Decrease
-113.4091454,53.55367084,6,RIVER VALLEY GOLD BAR,0,0,0,0,0,0,286.4,500,500,Decrease
-113.5316118,53.55155551,3,WESTMOUNT,0,0,0,0,0,0,496.8,500,500,Decrease
-113.531612,53.55169254,3,WESTMOUNT,0,0,0,0,0,0,500.1,500,500,Decrease
-113.5316122,53.55182958,3,WESTMOUNT,0,0,0,0,0,0,500.1,500,500,Decrease
-113.5316125,53.55196662,3,WESTMOUNT,0,0,0,0,0,0,502.2,500,500,Decrease
-113.5788173,53.55085267,3,CANORA,0,0,0,0,0,0,1119.9,500,500,Decrease
-113.5911734,53.55136282,6,MAYFIELD,0,0,0,0,0,0,13792.4,6000,6000,Decrease
-113.5923751,53.55136243,6,MAYFIELD,0,0,0,0,0,0,27460,12500,12500,Decrease
-113.5990944,53.55120542,6,BRITANNIA YOUNGSTOWN,0,0,0,0,0,0,41750,19000,19000,Decrease
-113.6106187,53.55383594,4,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,202704,3094500,3131500,Increase
-113.6133112,53.55239569,5,YOUNGSTOWN INDUSTRIAL,0,0,0,0,0,0,156,2000,2000,Decrease
-113.6352208,53.55268916,5,WILSON INDUSTRIAL,0,0,0,0,0,0,59694.5,1110000,1159500,Increase
-113.6388433,53.55291806,5,WILSON INDUSTRIAL,0,0,0,0,0,0,43593.1,898500,945500,Increase
-113.664715,53.55171963,5,WINTERBURN INDUSTRIAL AREA EAST,0,0,0,0,0,0,27243.3,96000,103500,Increase
-113.6653127,53.5517213,5,WINTERBURN INDUSTRIAL AREA EAST,0,0,0,0,0,0,72965.5,584500,637500,Increase
-113.6658277,53.55013223,5,WINTERBURN INDUSTRIAL AREA EAST,0,0,0,0,0,0,233903.4,678000,748000,Increase
-113.5074762,53.52262018,3,GARNEAU,0,0,0,0,0,0,24731.3,9000,9000,Decrease
-113.507365,53.522565,3,GARNEAU,0,0,0,0,0,0,8699.7,2000,2000,Decrease
-113.5056791,53.5224915,6,STRATHCONA,0,0,0,0,0,0,5185.6,2000,2000,Decrease
-113.496744,53.52056262,6,STRATHCONA,0,0,0,0,0,0,726.5,500,500,Decrease
-113.5042241,53.53770776,4,DOWNTOWN,0,0,0,0,0,0,7483.1,866000,936000,Increase
-113.5023576,53.4283931,6,RICHFORD,0,0,0,0,0,0,453896.1,208500,208500,Decrease
-113.5031429,53.42508496,3,RICHFORD,0,0,0,0,0,0,8320.2,28500,28500,Decrease
-113.4107716,53.55508068,3,CAPILANO,0,0,0,0,0,0,183.4,500,500,Decrease
-113.5081179,53.4660914,6,STEINHAUER,0,0,0,0,0,0,2400.8,1000,1000,Decrease
-113.5727067,53.55229347,3,MCQUEEN,0,0,0,0,0,0,167.3,500,500,Decrease
-113.4012504,53.56084961,3,BEVERLY HEIGHTS,0,0,0,0,0,0,24542.3,11000,11000,Decrease
-113.4281827,53.55561224,3,CAPILANO,0,0,0,0,0,0,93,500,500,Decrease
-113.4281642,53.5557977,3,CAPILANO,0,0,0,0,0,0,116.9,500,500,Decrease
-113.4939259,53.55287619,3,CENTRAL MCDOUGALL,0,0,0,0,0,0,112.5,500,500,Decrease
-113.5004382,53.55341752,3,CENTRAL MCDOUGALL,0,0,0,0,0,0,47783.4,21500,98500,Increase
-113.5093551,53.55372401,3,QUEEN MARY PARK,0,0,0,0,0,0,9005.5,106500,106500,Decrease
-113.517103,53.55276708,2,QUEEN MARY PARK,0,0,0,0,0,0,4404.1,226500,221000,Decrease
-113.517333,53.55276801,2,QUEEN MARY PARK,0,0,0,0,0,0,4403.5,226500,221000,Decrease
-113.523597,53.55305372,5,QUEEN MARY PARK,0,0,0,0,0,0,6299.2,149000,152000,Increase
-113.6249441,53.55471741,5,MCNAMARA INDUSTRIAL,0,0,0,0,0,0,80761.9,1454000,1523000,Increase
-113.5095166,53.52274511,3,GARNEAU,0,0,0,0,0,0,43.9,500,500,Decrease
-113.5060598,53.5374323,4,DOWNTOWN,0,0,0,0,0,0,6012.9,732000,791500,Increase
-113.4788652,53.55590895,3,MCCAULEY,0,0,0,0,0,0,67175.4,795500,795500,Decrease
-113.4902718,53.55487079,4,MCCAULEY,0,0,0,0,0,0,3756.8,218500,223000,Increase
-113.5108213,53.52289002,2,GARNEAU,0,0,0,0,0,0,4298.6,234500,335500,Increase
-113.510821,53.52297988,2,GARNEAU,0,0,0,0,0,0,4298.6,234500,335500,Increase
-113.5108208,53.52306075,2,GARNEAU,0,0,0,0,0,0,2528.3,149500,212000,Increase
-113.5107938,53.52312401,2,GARNEAU,0,0,0,0,0,0,1992.1,97500,138000,Increase
-113.5110246,53.5231492,4,GARNEAU,0,0,0,0,0,0,2745,67500,93500,Increase
-113.4248432,53.55784273,3,CAPILANO,0,0,0,0,0,0,1800.1,500,500,Decrease
-113.4517552,53.55824992,6,RIVER VALLEY KINNAIRD,0,0,0,0,0,0,477671.9,219500,219500,Decrease
-113.5072252,53.44196442,3,BEARSPAW,0,0,0,0,0,0,240970.3,110500,110500,Decrease
-113.5055402,53.44292123,3,BEARSPAW,0,0,0,0,0,0,53070.7,24000,24000,Decrease
-113.5041339,53.4439825,3,BEARSPAW,0,0,0,0,0,0,284866.2,131000,131000,Decrease
-113.5050066,53.44512737,3,BEARSPAW,0,0,0,0,0,0,241145.8,110500,110500,Decrease
-113.5078618,53.44342056,3,BEARSPAW,0,0,0,0,0,0,25836.8,11500,11500,Decrease
-113.5088727,53.44438399,3,BEARSPAW,0,0,0,0,0,0,107111.3,49000,49000,Decrease
-113.5077181,53.44008835,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,177699.5,81500,81500,Decrease
-113.5123758,53.50056378,3,PARKALLEN,0,0,0,0,0,0,28062.7,12500,12500,Decrease
-113.5123075,53.50250225,3,PARKALLEN,0,0,0,0,0,0,68.3,500,500,Decrease
-113.5115095,53.5225289,4,GARNEAU,0,0,0,0,0,0,4360.9,294000,407500,Increase
-113.5089838,53.53313555,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,9493.3,4000,4000,Decrease
-113.5087916,53.53425352,3,DOWNTOWN,0,0,0,0,0,0,2749,9500,9500,Decrease
-113.5087794,53.5349364,3,DOWNTOWN,0,0,0,0,0,0,22454.7,78000,78000,Decrease
-113.508886,53.535744,4,DOWNTOWN,0,0,0,0,0,0,2266.4,313500,336000,Increase
-113.5087646,53.53694022,4,DOWNTOWN,0,0,0,0,0,0,2265.6,298500,320000,Increase
-113.5078803,53.53744879,4,DOWNTOWN,0,0,0,0,0,0,8480.7,1132000,1225500,Increase
-113.5119666,53.62052268,3,BEAUMARIS,0,0,0,0,0,0,2302.1,8000,1000,Decrease
-113.5100228,53.42505497,3,RICHFORD,0,0,0,0,0,0,10742.3,4500,4500,Decrease
-113.5066567,53.42505909,3,RICHFORD,0,0,0,0,0,0,30708.6,14000,14000,Decrease
-113.5126964,53.5553192,2,QUEEN MARY PARK,0,0,0,0,0,0,20171.9,849000,825000,Decrease
-113.6018401,53.55441808,3,MAYFIELD,0,0,0,0,0,0,2167.3,500,500,Decrease
-113.5128172,53.50010055,3,PARKALLEN,0,0,0,0,0,0,717,500,500,Decrease
-113.5128204,53.50105309,3,PARKALLEN,0,0,0,0,0,0,718.6,2500,2500,Decrease
-113.4262972,53.55899319,3,CAPILANO,0,0,0,0,0,0,2200.4,7500,7500,Decrease
-113.4195213,53.56445095,6,RIVER VALLEY HIGHLANDS,0,0,0,0,0,0,53453.6,24500,24500,Decrease
-113.4201177,53.5643887,6,RIVER VALLEY HIGHLANDS,0,0,0,0,0,0,7604,3000,3000,Decrease
-113.4208743,53.56433171,6,RIVER VALLEY HIGHLANDS,0,0,0,0,0,0,63888.7,29000,29000,Decrease
-113.6002252,53.5565828,3,MAYFIELD,0,0,0,0,0,0,42258.5,19000,19000,Decrease
-113.509107,53.53839287,6,DOWNTOWN,0,0,0,0,0,0,4257.6,1000,1000,Decrease
-113.509726,53.535252,4,DOWNTOWN,0,0,0,0,0,0,1916.5,226000,285000,Increase
-113.5143523,53.43955058,3,TWIN BROOKS,0,0,0,0,0,0,6084.6,2500,2500,Decrease
-113.5148716,53.46393538,6,STEINHAUER,0,0,0,0,0,0,2633.3,1000,1000,Decrease
-113.5133046,53.63553904,3,BATURYN,0,0,0,0,0,0,853.1,2500,500,Decrease
-113.532795,53.559062,2,INGLEWOOD,0,0,0,0,0,0,6941,332500,nan,Increase
-113.5336667,53.55907806,3,INGLEWOOD,0,0,0,0,0,0,5368.7,18500,18500,Decrease
-113.53464,53.55905489,3,INGLEWOOD,0,0,0,0,0,0,2554.3,8500,8500,Decrease
-113.5413504,53.55876181,3,WESTMOUNT,0,0,0,0,0,0,290.7,500,500,Decrease
-113.541476,53.558656,3,WESTMOUNT,0,0,0,0,0,0,6781.5,3000,3000,Decrease
-113.5503681,53.55878506,3,WESTMOUNT,0,0,0,0,0,0,37.5,500,500,Decrease
-113.5766108,53.55873642,3,MCQUEEN,0,0,0,0,0,0,159.1,500,500,Decrease
-113.5783026,53.55938528,3,HIGH PARK INDUSTRIAL,0,0,0,0,0,0,1620.2,5500,5500,Decrease
-113.5786212,53.559287,3,HIGH PARK INDUSTRIAL,0,0,0,0,0,0,988,3000,3000,Decrease
-113.5888447,53.55849418,4,HIGH PARK,0,0,0,0,0,0,7395.1,236500,259000,Increase
-113.6343406,53.56007292,5,EDMISTON INDUSTRIAL,0,0,0,0,0,0,40290.9,781500,813000,Increase
-113.6377144,53.56139963,5,EDMISTON INDUSTRIAL,0,0,0,0,0,0,30802.2,245500,255000,Increase
-113.6542379,53.55819337,6,ANTHONY HENDAY,0,0,0,0,0,0,1079799.7,496500,496500,Decrease
-113.6645571,53.55716017,5,WINTERBURN INDUSTRIAL AREA EAST,0,0,0,0,0,0,18981,55000,54500,Decrease
-113.6646626,53.5584477,5,WINTERBURN INDUSTRIAL AREA EAST,0,0,0,0,0,0,900,4500,4500,Decrease
-113.5166504,53.44321831,6,TWIN BROOKS,0,0,0,0,0,0,46096.3,21000,21000,Decrease
-113.5202573,53.44535133,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,769166.4,353500,353500,Decrease
-113.5162215,53.44449011,3,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,6359.1,75000,75000,Decrease
-113.5153963,53.44589335,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,5745.9,2500,2500,Decrease
-113.5150611,53.44592793,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,41662.7,19000,19000,Decrease
-113.514881,53.44611815,3,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,22046.4,10000,10000,Decrease
-113.5156057,53.44695231,3,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,1484,500,500,Decrease
-113.5149891,53.44688916,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,29149.4,13000,13000,Decrease
-113.514989,53.44722614,3,KEHEEWIN,0,0,0,0,0,0,33166,15000,15000,Decrease
-113.5040582,53.43493312,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,1078072.9,495500,434000,Decrease
-113.51708,53.43831585,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,5066378.9,0,1406000,Increase
-113.5121369,53.5380615,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,791974.8,5500,nan,Increase
-113.517655,53.43799916,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,141397.4,65000,65000,Decrease
-113.511575,53.438088,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,5002782.3,2300500,1886000,Decrease
-113.5101769,53.43425295,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,5010954.8,500,0,Decrease
-113.5173273,53.43957042,6,TWIN BROOKS,0,0,0,0,0,0,11741.9,5000,5000,Decrease
-113.5102215,53.45415298,3,ERMINESKIN,0,0,0,0,0,0,128845.3,59000,59000,Decrease
-113.5126754,53.45731265,2,ERMINESKIN,0,0,0,0,0,0,1239221.1,19598500,21067000,Increase
-113.5153408,53.45872982,3,ERMINESKIN,0,0,0,0,0,0,97894.4,341000,341000,Decrease
-113.5175779,53.46336673,3,SWEET GRASS,0,0,0,0,0,0,5416.6,18500,2000,Decrease
-113.5209999,53.46586516,6,SWEET GRASS,0,0,0,0,0,0,30530.5,14000,14000,Decrease
-113.5195386,53.47834998,3,ROYAL GARDENS,0,0,0,0,0,0,69464.3,31500,31500,Decrease
-113.5207029,53.48059669,3,ROYAL GARDENS,0,0,0,1,0,0,1101103,13357500,13352500,Decrease
-113.5159077,53.48350683,4,EMPIRE PARK,0,0,0,0,0,0,13775.3,266000,370000,Increase
-113.5176882,53.49330413,3,LENDRUM PLACE,0,0,0,0,0,0,249.9,500,500,Decrease
-113.5179538,53.4960417,4,LENDRUM PLACE,0,0,0,0,0,0,3392.5,138500,96500,Decrease
-113.4694013,53.56004133,6,CROMDALE,0,0,0,0,0,0,11862.6,5000,5000,Decrease
-113.5115845,53.53528175,2,OLIVER,0,0,0,0,0,0,30054.8,1210500,10580000,Increase
-113.5115812,53.53804805,3,OLIVER,0,0,0,0,0,0,30063.7,392500,374500,Decrease
-113.513037,53.538279,3,OLIVER,0,0,0,0,0,0,134.3,500,500,Decrease
-113.5115257,53.59797974,3,ROSSLYN,0,0,0,0,0,0,90.5,500,500,Decrease
-113.5137203,53.61860235,6,BEAUMARIS,0,0,0,0,0,0,1813,500,500,Decrease
-113.5145581,53.4319569,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,145920.8,67000,67000,Decrease
-113.5178274,53.43195666,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,154511.3,71000,71000,Decrease
-113.5163763,53.43326952,6,ANTHONY HENDAY SOUTH,0,0,0,0,0,0,181044.9,83000,71500,Decrease
-113.5153407,53.42504971,3,RICHFORD,0,0,0,0,0,0,10125.4,35000,35000,Decrease
-113.5138191,53.41471839,3,CAVANAGH,0,0,0,0,0,0,1371465.8,630500,630500,Decrease
-113.5169932,53.41392701,6,CAVANAGH,0,0,0,0,0,0,625840.5,4074000,4074000,Decrease
-113.5155969,53.41409658,6,CAVANAGH,0,0,0,0,0,0,1002759.9,7074000,7453000,Increase
-113.5148491,53.41338364,6,CAVANAGH,1,0,0,2,0,0,95148.8,625000,626500,Increase
-113.5175522,53.4057797,3,ALLARD,0,0,0,0,0,0,138665,63500,63500,Decrease
-113.5693333,53.56168293,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,15919.9,136000,140500,Increase
-113.5699078,53.56135701,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,130352.1,2128500,2241000,Increase
-113.5803253,53.56105255,5,HIGH PARK INDUSTRIAL,0,0,0,0,0,0,40971.5,793000,825000,Increase
-113.5945927,53.56135785,5,SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,47749.3,909000,947500,Increase
-113.5952251,53.56135775,5,SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,47750.8,910500,949000,Increase
-113.5202489,53.47698246,3,ROYAL GARDENS,0,0,0,0,0,0,153.6,500,500,Decrease
-113.5185824,53.49610264,3,LENDRUM PLACE,0,0,0,0,0,0,91.5,500,500,Decrease
-113.5205089,53.51969429,4,GARNEAU,0,0,0,0,0,0,3420.6,243000,336000,Increase
-113.5205107,53.51987401,4,GARNEAU,0,0,0,0,0,0,3390.1,240000,332500,Increase
-113.5200116,53.52073018,4,GARNEAU,0,0,0,0,0,0,4355.8,263500,366000,Increase
-113.5203676,53.5222188,4,GARNEAU,0,0,0,0,0,0,16025.2,1107000,1535000,Increase
-113.5210881,53.52429521,4,UNIVERSITY OF ALBERTA,0,0,0,0,0,0,15935.4,738000,416000,Decrease
-113.5205704,53.53746889,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,403830.1,185500,185500,Decrease
-113.5144595,53.53546506,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,9542.2,4000,4000,Decrease
-113.5144835,53.53832496,2,OLIVER,0,0,0,0,0,0,4938.3,265000,378000,Increase
-113.5182723,53.63175362,6,CANOSSA,1,1,0,2,0,0,323750.9,1420500,1468500,Increase
-113.5198435,53.63786583,6,CANOSSA,0,0,0,0,0,0,1711369.3,843000,843000,Decrease
-113.5281677,53.64288607,6,ANTHONY HENDAY CASTLEDOWNS,0,0,0,0,0,0,325019.4,149000,149000,Decrease
-113.522126,53.64349561,6,CANOSSA,0,0,0,0,0,0,132282.5,500,500,Decrease
-113.5211514,53.64691083,6,ANTHONY HENDAY CASTLEDOWNS,0,0,0,0,0,0,4754023.9,2186000,1983500,Decrease
-113.510356,53.64629657,6,ANTHONY HENDAY CASTLEDOWNS,0,0,0,0,0,0,3870270,1779500,1390500,Decrease
-113.5103454,53.6496797,6,ANTHONY HENDAY CASTLEDOWNS,0,0,0,0,0,0,1525897.2,701500,701500,Decrease
-113.5433691,53.56080261,3,INGLEWOOD,0,0,0,0,0,0,20320.9,9000,9000,Decrease
-113.5216999,53.47710958,3,ROYAL GARDENS,0,0,0,0,0,0,153.5,500,500,Decrease
-113.5168772,53.62403362,6,LORELEI,0,0,0,0,0,0,2589.6,1000,1000,Decrease
-113.5184379,53.61980307,6,BEAUMARIS,0,0,0,0,0,0,2299.1,1000,1000,Decrease
-113.438121,53.56662901,3,HIGHLANDS,0,0,0,0,0,0,100,500,500,Decrease
-113.446694,53.5640473,3,BELLEVUE,0,0,0,0,0,0,28519.4,13000,13000,Decrease
-113.448648,53.56404509,5,EDMONTON NORTHLANDS,0,0,0,0,0,0,399.8,5000,5000,Decrease
-113.4637478,53.56427773,3,EDMONTON NORTHLANDS,0,0,0,0,0,0,44957.8,532500,532500,Decrease
-113.482231,53.562876,3,ALBERTA AVENUE,0,0,0,0,0,0,3957.8,1500,1500,Decrease
-113.4822315,53.56287423,3,ALBERTA AVENUE,0,0,0,0,0,0,3957.7,1500,1500,Decrease
-113.5173429,53.56229319,3,PRINCE RUPERT,0,0,0,0,0,0,47640,21500,21500,Decrease
-113.5198937,53.56219338,3,PRINCE RUPERT,0,0,0,0,0,0,222432.5,2634500,2634500,Decrease
-113.5211677,53.56354189,3,PRINCE RUPERT,0,0,0,0,0,0,2829.5,1000,1000,Decrease
-113.5470691,53.56162541,3,INGLEWOOD,0,0,0,0,0,0,4995,59000,59000,Decrease
-113.6079898,53.56176194,5,WEST SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,46634.5,890500,927500,Increase
-113.6126249,53.56101773,5,WEST SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,56594.4,1058500,1105000,Increase
-113.5282493,53.44169434,3,TWIN BROOKS,0,0,0,0,0,0,215303.1,2550000,2550000,Decrease
-113.5258807,53.43957322,6,TWIN BROOKS,0,0,0,0,0,0,20341.6,9000,9000,Decrease
-113.5226624,53.50085017,3,PARKALLEN,0,0,0,0,0,0,35591.1,16000,16000,Decrease
-113.5270916,53.505665,3,UNIVERSITY OF ALBERTA FARM,0,0,0,0,0,0,522720,240000,240000,Decrease
-113.5265103,53.47043409,3,GREENFIELD,0,0,0,0,0,0,86.5,500,500,Decrease
-113.5265005,53.49569395,3,LENDRUM PLACE,0,0,0,0,0,0,105.2,500,500,Decrease
-113.3944616,53.56705623,3,BEVERLY HEIGHTS,0,0,0,0,0,0,2398.7,1000,8000,Increase
-113.3964622,53.56705735,3,BEVERLY HEIGHTS,0,0,0,0,0,0,1199.2,500,500,Decrease
-113.4463464,53.56663142,3,BELLEVUE,0,0,0,0,0,0,87334.3,0,18000,Increase
-113.4635956,53.56414451,3,EDMONTON NORTHLANDS,0,0,0,0,0,0,3963.7,46500,46500,Decrease
-113.4668036,53.56441495,2,PARKDALE,0,0,0,0,0,0,4950.8,148000,154000,Increase
-113.4707256,53.56409539,2,PARKDALE,0,1,0,2,0,0,7918.4,372000,354000,Decrease
-113.5237574,53.56458786,3,PRINCE RUPERT,0,0,0,0,0,0,31981,14500,14500,Decrease
-113.526294,53.56394195,3,PRINCE RUPERT,0,0,0,0,0,0,18934.8,65500,65500,Decrease
-113.5361157,53.56354807,2,INGLEWOOD,0,0,0,0,0,0,75,4000,4500,Increase
-113.5696784,53.56229971,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,27924.7,225000,233500,Increase
-113.5694582,53.56269205,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,1352.1,15000,15000,Decrease
-113.5733365,53.56233753,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,31681.6,634000,655500,Increase
-113.5813332,53.56328517,3,GARSIDE INDUSTRIAL,0,0,0,0,0,0,109,1000,1000,Decrease
-113.5870589,53.56308645,5,HIGH PARK INDUSTRIAL,0,0,0,0,0,0,112.5,1500,1500,Decrease
-113.5913724,53.5626521,5,SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,14293.1,385500,396000,Increase
-113.599082,53.56240861,5,SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,71970.1,1311500,1372500,Increase
-113.6043721,53.57736309,5,WEST SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,302685.7,2271000,2411000,Increase
-113.6124616,53.56250662,5,WEST SHEFFIELD INDUSTRIAL,0,0,0,0,0,0,57158.2,1067500,1114500,Increase
-113.6157643,53.56668001,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,130208.3,955000,1016000,Increase
-113.6225401,53.56382609,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,165028.6,2752500,2904500,Increase
-113.4268531,53.5360862,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,47015.4,896500,934500,Increase
-113.6288279,53.56227547,5,EDMISTON INDUSTRIAL,0,0,0,0,0,0,336006.9,5194000,5519500,Increase
-113.6331435,53.56378045,5,EDMISTON INDUSTRIAL,0,0,0,0,0,0,53505.5,1006500,1050000,Increase
-113.525673,53.44902358,3,SKYRATTLER,0,0,0,0,0,0,366.9,500,500,Decrease
-113.5243499,53.51368449,3,MCKERNAN,0,0,0,0,0,0,10519.5,124500,124500,Decrease
-113.5244795,53.5240504,3,UNIVERSITY OF ALBERTA,0,0,0,0,0,0,50515.9,598000,598000,Decrease
-113.5181021,53.53699169,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,15034,6500,6500,Decrease
-113.5186928,53.53725916,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,18542.2,8500,8500,Decrease
-113.5181329,53.53728836,6,RIVER VALLEY VICTORIA,0,0,0,0,0,0,2879.4,1000,1000,Decrease
-113.5181556,53.5377063,2,OLIVER,0,0,0,0,0,0,7481.4,380000,629500,Increase
-113.5278667,53.47446973,3,GREENFIELD,0,0,0,0,0,0,2399.4,8000,1000,Decrease
-113.5267476,53.50942563,3,BELGRAVIA,0,0,0,0,0,0,2707.6,9000,1000,Decrease
-113.5231418,53.62243679,6,DUNLUCE,0,0,0,0,0,0,2034.1,500,500,Decrease
-113.4632647,53.56581442,3,EDMONTON NORTHLANDS,0,0,0,0,0,0,16841.2,199000,199000,Decrease
-113.5280033,53.56642953,5,PRINCE RUPERT,0,0,0,0,0,0,1280.4,14000,14000,Decrease
-113.5693339,53.56407544,3,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,15857.7,55000,55000,Decrease
-113.5692501,53.56559377,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,2339.5,25000,13500,Decrease
-113.5693299,53.56653309,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,16867,143500,148000,Increase
-113.5696759,53.56468997,3,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,26323.2,91500,91500,Decrease
-113.5743524,53.56472692,5,HUFF BREMNER ESTATE INDUSTRIAL,0,0,0,0,0,0,59874,1113000,1162500,Increase
-113.5940073,53.56439761,5,ALBERTA PARK INDUSTRIAL,0,0,0,0,0,0,3832.6,28500,29000,Increase
-113.5297734,53.44622263,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,65069.5,29500,29500,Decrease
-113.5296182,53.44725767,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,148936.2,68000,68000,Decrease
-113.5319236,53.45002547,6,BLACKMUD CREEK RAVINE,0,0,0,0,0,0,730589.2,335500,335500,Decrease
-113.5282262,53.4975564,3,UNIVERSITY OF ALBERTA FARM,0,0,0,0,0,0,13978.6,6000,6000,Decrease
-113.5286208,53.51281403,3,MCKERNAN,0,0,0,0,0,0,1199.4,4000,4000,Decrease
-113.5300496,53.51523016,3,MCKERNAN,0,0,0,0,0,0,165200.1,75500,75500,Decrease
-113.5189366,53.53761509,3,OLIVER,0,0,0,0,0,0,3019.7,10500,10500,Decrease
-113.5192579,53.53872223,3,OLIVER,0,0,0,0,0,0,112.3,500,500,Decrease
-113.58741,53.56569008,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,112.5,1500,1500,Decrease
-113.5874098,53.56548192,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,113.3,1500,1500,Decrease
-113.5280656,53.49938668,6,UNIVERSITY OF ALBERTA FARM,0,0,0,0,0,0,429006.5,62000,62000,Decrease
-113.4521079,53.5673611,3,EDMONTON NORTHLANDS,0,0,0,0,0,0,187954.9,2866000,2909500,Increase
-113.499822,53.5668239,3,SPRUCE AVENUE,0,0,0,0,0,0,2698.9,9000,9000,Decrease
-113.4998219,53.56682428,3,SPRUCE AVENUE,0,0,0,0,0,0,2698.9,0,0,Decrease
-113.543969,53.56718718,3,INGLEWOOD,0,0,0,0,0,0,71670.1,32500,32500,Decrease
-113.5505178,53.56720298,3,WOODCROFT,0,0,0,0,0,0,91.9,500,500,Decrease
-113.6225378,53.56480105,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,142305.9,2411500,2540500,Increase
-113.6256002,53.56670446,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,23182.9,190500,197000,Increase
-113.6263823,53.5646379,5,ARMSTRONG INDUSTRIAL,0,0,0,0,0,0,11493.7,101500,104500,Increase
-113.6311311,53.56480989,5,EDMISTON INDUSTRIAL,0,0,0,0,0,0,230717.1,3527000,3734000,Increase
-113.6323229,53.56718359,5,EDMISTON INDUSTRIAL,0,0,0,0,0,0,31865.4,253500,263000,Increase
-113.5310883,53.50640994,4,UNIVERSITY OF ALBERTA FARM,0,0,0,0,0,0,1291.7,47500,82500,Increase
-113.391367,53.56956559,3,RUNDLE HEIGHTS,0,0,0,0,0,0,9476.6,4000,4000,Decrease
-113.5822109,53.56869945,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,4303.1,50500,51500,Increase
-113.5823627,53.56869998,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,4303,50500,51500,Increase
-113.5825145,53.56870051,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,4302.6,50500,51500,Increase
-113.5826663,53.56870104,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,4302.7,50500,51500,Increase
-113.5828181,53.56870157,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,4302.6,50500,51500,Increase
-113.5829698,53.5687021,5,GARSIDE INDUSTRIAL,0,0,0,0,0,0,4302.5,50500,51500,Increase
-113.5328072,53.48696633,3,MALMO PLAINS,0,0,0,0,0,0,2398.9,500,500,Decrease
